AAPL,ACLS,ADBE,AKAM,AMSC,AMZN,AVGO,BAC,BBY,CHDN,CLF,CLW,CMTL,COST,CROX,CRVL,CVCO,CVGW,CVX,EXR,FE,FICO,FIZZ,GHC,GOOGL,HD,HES,ILMN,IMMR,INSM,JNJ,JPM,LII,LLY,MA,MGEE,MKC,MRK,MSFT,MTCH,NEOG,NVDA,PFE,PG,PRDO,PRTS,REG,ROK,STRL,TFX,TPC,TXT,UNH,V,WDC,WU,XOM
403074000,354575,4936900,15007800,50330,135664000,16263000,137039100,4045900,358200,3926900,94800,351200,3306600,1751200,252600,15700,45600,10219700,1111900,4062900,345300,50400,148288,91168740,9736700,3767400,1527916,82200,24420,20031000,25985300,533700,5853300,13373000,133050,1197600,17470894,51379900,4931516,316721,903696000,52547170,11558200,1045900,53200,793500,1190400,30200,276900,254400,3280100,6644900,24857200,8308837,6792200,24507000
456136800,455125,5908400,12449900,66450,116942000,101318000,161263900,5889300,626400,4379600,125600,271400,3507200,2097900,229800,15700,48300,12266900,1267600,4104800,439700,64200,118664,132795072,10015500,4270000,1929556,241800,50200,14035300,33682600,483500,4837800,12126000,257250,1989400,23209008,60055000,4401314,806598,988448000,54639992,12134200,821700,379400,976400,1304500,26700,190000,506300,5728700,5547400,26993600,8525412,5706800,23001800
602590800,282850,4562000,6887500,71380,103714000,26617000,115609400,4497700,101400,3434700,180600,358700,6197500,2382000,156000,79500,350700,8335000,969700,4038300,232600,70600,81757,80986932,12677300,2335800,2307552,80000,80240,10264600,28600000,271400,4869400,7798000,162450,1373800,13020876,48658200,3581846,189153,1718140000,48976745,10020700,606700,113200,833500,995100,50600,196500,178900,3645900,7233800,21544000,5885233,3854400,17423600
500788400,382225,3148200,7045000,77490,82764000,32848000,139513500,4933500,117000,4174400,328800,265200,2985400,3573200,291000,102700,262100,7537800,640000,7635800,352900,91200,71331,77734188,8060300,2224100,1145912,114000,3600,7802700,23043600,232500,7070700,10239000,150450,1614400,39781451,68271500,3128687,523869,1593704000,61992802,14193800,586300,117300,585000,1200000,34500,274900,238800,4380500,8739600,20388000,5882720,6114600,17153500
453266800,316450,4005900,5065700,49190,98486000,20498000,146184700,9671400,374400,2780900,376800,244100,2678000,2162500,172200,10900,132600,9850500,1485300,5844000,272800,65000,63387,120319560,9269600,2614400,1205433,50900,16100,11432700,27716900,301700,6903800,6887000,80700,1206800,40663238,70437200,3710369,678230,959760000,53721221,11875900,648200,226300,891000,1148100,32800,257000,213100,2716900,5622100,19520000,5131785,7611900,20028600
546123200,401575,5003600,6869500,56310,118658000,16709000,139010300,6401000,157800,4538200,280000,203500,3105000,2183200,181800,20500,56800,8222500,959300,3072500,190300,42200,72324,138369492,8888200,2050600,1326531,177900,62700,9584000,28110800,502200,7097800,7923000,97050,1850600,40392016,64980400,4236369,351112,1019140000,48172965,11300700,624300,38300,804400,1193400,31000,246500,316100,4611900,6084100,18637200,34849011,6593700,18062700
356316800,272500,3783800,5148800,45000,84380000,19603000,250033200,7467200,151800,3047200,204200,148100,2615800,2357300,210600,26700,38400,8913900,1058900,2654700,208800,28000,105258,91304604,14254200,2693200,1813906,99800,49500,8881800,32941500,389100,6907800,8048000,64200,1439600,12103771,50549800,4116601,285529,1947184000,39723047,10944000,696400,32700,492600,980200,20600,256800,224400,4317300,4696700,33497600,14891820,6586500,17658200
453306000,185125,3435800,3943000,55780,142178000,43929000,148290400,8561100,34800,6338100,172200,190300,1926400,2571400,496200,55200,20000,7102000,984600,5882200,160400,41600,110885,85953960,9339800,1987100,1544262,54900,68700,10082600,25174700,492800,4693100,8961000,51150,792600,14253848,39789100,2210813,327518,1318976000,30742334,8781500,477800,21500,650300,1009000,12600,304800,87700,3992200,4553400,17861600,8801522,4433300,13306600
507539200,393825,5265900,4694400,72540,119968000,36191000,155462700,6014300,192600,7927200,239400,283200,2372300,2453200,204000,18600,35900,12553000,608900,3786400,223900,62400,126442,124998876,8897300,5482000,2927950,159900,40500,14852300,33783700,412300,5660700,10315000,105750,1051400,16065106,66549500,3001214,418695,1722736000,45151463,12106800,470300,208800,730500,1383200,45400,208600,170300,5294600,5117600,28557600,6304227,5153800,25996300
471080400,326175,5058900,4301600,130130,92198000,13135000,111555000,5448100,204600,5363000,229400,489900,2068600,1679300,196800,14300,39300,6872700,414900,3317800,171200,69600,72820,121158720,7729400,3872200,2376530,279500,17800,10426600,20337600,233400,5137800,5006000,95550,1005000,12846698,49905800,1580102,553862,1486832000,42162846,9586700,521200,142100,525100,1043700,24400,138900,143900,2837500,4774800,17335600,4296575,6652800,17607100
435957200,254600,5577100,3208600,377720,80440000,16414000,112139700,6086300,315000,3550900,269600,344800,2217400,2062300,211800,24900,74700,7353600,671700,3357200,232500,44000,55774,112531356,8729100,2563500,2229732,352700,15800,11775000,24508900,332600,11484600,7354000,128100,1238800,14451501,54473400,3262113,315921,1003360000,178653000,9135600,429800,184300,526000,1154200,37900,133900,125500,3224000,4516400,13971600,6157507,5280800,16383200
721081200,234075,6682500,6220400,200020,98690000,19796000,167837200,7059900,337800,7934400,318600,224000,2542200,4680900,281400,8800,60400,12650100,1099600,4395200,345700,70800,62394,160063776,8897300,3127600,3822926,1938900,41100,16016800,35606000,236600,7572000,9512000,120150,1755600,16905602,76067300,4713692,357111,1256280000,83471530,13092400,478300,73900,662900,1441500,78800,243800,272800,6295200,4397900,24180400,5277050,9235700,23191300
1162011200,608575,8168600,5128000,149230,104162000,28724000,178630900,6847300,516600,5992100,316600,352400,3980200,3321800,184800,20200,127500,14795200,1341600,5191900,363800,72400,71331,151788060,13998700,4004700,2880250,226700,72100,16995600,41962900,315600,8771200,9587000,108900,2062800,24262143,100725400,6095581,342714,1476520000,73658685,16378600,463700,71300,1000300,1488300,258700,261800,365400,7231900,7141200,24056800,6158565,9057100,33396500
659422400,514150,9127200,7971900,148320,129428000,38143000,131745300,3501000,312600,6385700,511000,315100,2346600,2085800,394200,45000,44900,9981500,600500,4387400,369500,57600,50478,115856028,9726300,3471700,2120970,131400,30200,12456000,46741800,137500,16946300,6941000,122400,893400,14366613,62497000,4274541,239940,1238516000,62159861,10646900,323300,111300,786000,1510400,93500,151300,339300,3562200,5850600,13790400,5626587,5943000,21941300
753214000,374475,6921600,7993400,169260,148854000,30697000,199209100,7431700,352200,5569400,323200,455900,4766800,3885600,228000,37100,60000,11366300,1978000,4065400,495900,128400,82585,131812056,11368200,3833900,2461032,148200,45800,14371900,77421000,522200,6271000,9169000,176700,1589400,20414830,85486700,2273849,516271,886960000,84152730,17016800,1611300,82000,700000,1367100,161900,180800,256800,3872900,7372200,25268400,6504000,7101100,28895900
409402000,352400,5670300,3777600,129270,81102000,19947000,114391500,5103500,115200,3994500,223800,178600,2553200,2945500,156600,24500,29900,8785300,555800,3499300,446200,85000,42037,120715164,7704500,2524800,4163914,135300,48000,10692700,28985300,175300,4656600,7056000,69450,876200,15995834,46878100,2274549,291127,751832000,50203390,9602500,487100,30300,398600,1027800,96400,150400,145800,4318900,4592100,14807600,4719935,4181900,18207000
325922800,407900,11264800,4960000,77850,72228000,15176000,86286500,4943200,214200,3629200,112200,146300,1929300,1284300,201600,22600,21500,8008500,843900,4174200,265100,51400,42203,75400524,6506200,2365800,1829223,85000,44900,10151800,19756600,99100,3995800,8083000,91950,1071600,17273241,30895600,1936256,529068,718332000,48384186,7772900,339400,38000,387300,986000,103300,169300,79100,2952600,4505300,15354400,2453636,2873800,16209700
372996400,193900,17689600,3589500,87460,94426000,12364000,230626600,8648400,79800,3501700,129000,142500,2494900,1501200,402600,61900,14300,6811800,736800,2248500,338500,102600,25984,72575352,8496900,3532300,1876511,124000,194500,9899800,26688900,128000,3677300,6606000,55800,1199000,12905491,43969000,2899656,583854,782396000,36327480,7998200,550900,34200,1258000,1133900,49400,338200,79100,5203100,3348200,17580000,3593533,3443900,15390600
404712000,285200,11754200,4838000,47260,125664000,13371000,170761100,37417800,116400,3731900,153000,158900,2118700,1356900,132000,120600,21200,6996800,785300,2785600,276800,58000,32604,83864052,9999300,2550100,3150409,154200,180200,8655800,21748100,193900,3466800,8619000,140550,791800,12035442,38696700,3800370,449488,1780592000,52057692,8197900,337400,32400,1171600,1815500,64500,247900,90200,3152400,3917900,20558800,7186404,3715300,17009000
448910000,308175,8997300,6459000,78330,85876000,9122000,115322600,24556700,126000,3283600,170600,389300,2122100,1893000,226200,22300,30900,8982900,882200,3109000,271500,43000,31611,114221664,7611400,3177200,1684275,163300,243300,8077400,20710400,215800,4750700,11570000,181800,986600,11066042,57029800,2928723,450287,1196392000,40498474,7757900,474700,45600,373400,1119600,125800,243200,172800,3330900,4190300,29466800,10993204,3358500,16497300
309355200,241525,5639400,3336900,67600,68016000,10740000,78640400,10513100,117000,2684800,138600,202700,1328200,1917200,204000,10200,19300,6023500,880900,3564500,260400,43600,37238,88647264,8585300,1705300,1327456,124300,293000,8382500,19039400,282500,5009800,13286000,92100,1606000,9491526,48973200,2649263,367108,1204284000,30095494,8381500,607500,45200,364200,901700,126900,156200,132400,1834500,3531100,23174800,6124696,3404200,14608200
352900800,216900,8032300,3184500,97480,97692000,14708000,117737500,10186000,90600,2958800,122400,148200,1334600,1036700,138600,9000,45000,6963200,1518700,3659800,562600,26400,81426,64127808,18370800,2212000,2395548,291700,108000,9280300,17913300,92700,4423200,7479000,90150,3356000,10397837,40763500,3195575,348713,715764000,35652393,7684300,825300,33300,537300,1114500,129200,136300,243400,1639000,4202900,23558400,4719670,9305300,16277400
329406000,284425,7082600,2328700,98100,137186000,17353000,121082200,6296700,134400,2874500,148000,188000,1769700,1953000,235200,8800,40700,7907300,1272200,3396700,198300,32000,21350,56835108,7722000,1821300,3359710,489500,140100,10736400,26829100,315300,6180700,19207000,150900,6672600,18077057,41999300,2468210,588253,1176320000,40616944,7552100,647000,43900,771400,1085400,72500,118700,231900,1872200,6533900,59673200,4634337,7218000,15770400
274019200,259775,7720000,2347600,66860,96530000,15803000,86180900,15470400,229200,2874400,119200,387100,2323500,1687000,190800,16100,86000,8418500,876100,2503100,215200,57600,25818,81094824,8917300,3645900,1616838,149600,53300,9680200,23340500,172200,5860800,8263000,157650,2171800,13218424,63233700,1230253,1407248,655112000,43272602,11569500,673800,81500,1170700,923400,55600,223200,112900,2504600,5374300,18555200,4581152,8258500,15317800
418661600,166175,10489700,3490300,75130,113682000,16029000,95017100,10160900,277800,2904000,234400,388800,2474600,1414000,133800,7500,104500,6494000,972300,1951900,326200,42600,38065,104423472,9247500,2363000,1636268,269300,175100,9908000,25387300,248700,6385300,7964000,152250,1912600,11993312,63114200,2394317,695026,850072000,29555741,8243700,365100,41300,1046700,1585800,44500,181400,161700,3258000,4511600,17270000,5821729,10403400,15531500
460084800,233425,5498500,2266900,66190,83728000,18790000,71113900,8962700,164400,2569900,134000,543600,1287100,1057500,123000,9700,22400,4764600,637700,1952000,238600,53200,41210,82097820,6571700,1721500,1512908,179100,299300,9415100,15708000,270200,5073200,9017000,40350,1198400,12070864,35433700,843632,650237,924328000,44705832,6438000,496900,24900,530600,858100,81000,234200,150600,2526000,3499900,15529200,4100242,5096400,13096100
482731200,213625,5494500,3859600,341160,111384000,20444000,64968800,8758400,160200,2984500,99200,357400,3386300,1274600,138600,34600,37000,6541400,1049400,1898200,390100,94000,57098,241658100,10098700,1918500,2112334,88200,208700,10557700,21058400,302400,4158100,14002000,89250,1367600,9685930,73651100,2653115,367508,821076000,33540810,9105800,629400,72000,412200,1141300,106900,195900,243300,3706000,4950900,18078800,4611052,6322600,17122600
402539200,250725,5304300,2828900,3728800,108614000,21373000,136151600,12507100,115200,2797900,151800,514100,1980700,1263500,91200,11400,26400,6893000,548700,2363800,1262500,75400,59249,106625268,10077900,2845300,1517636,168600,184200,10011200,31203300,174100,10337600,9952000,102000,1593400,13667911,65581400,3231996,367108,856984000,47601591,8249600,1058400,43900,377300,1412700,45500,206100,140000,2938100,5158600,18132000,4439723,5923500,13339700
373447200,233525,5318800,2609600,1037530,91280000,16580000,119206000,12688400,72000,3875400,139400,281200,5923000,930500,119400,30100,55200,7011700,778500,2032100,305500,136600,30121,101158740,10395700,2821000,1292093,110700,27900,9232900,29972000,266800,6786600,7454000,80550,1269200,13178705,46134700,1492202,235941,1021208000,46451783,7692800,566000,25300,564100,1039800,65800,143700,325100,2777700,7706300,22079200,3785235,4461600,16006700
377535200,399625,4721400,3011400,515580,74528000,8340000,87592400,8482400,92400,3272500,85400,216900,2933400,1212800,102000,9400,48500,6732900,745000,2042000,156200,84000,40217,75995928,9848100,2812100,1254982,132600,36000,7853200,23808000,668100,6119100,8661000,62700,1028000,19267585,39887600,1716330,271532,746552000,37154976,7271400,724700,24600,436800,1058400,47000,92800,348500,3148900,4723900,23977200,8658374,3137000,15943200
398946800,380750,6796900,3860700,321170,65942000,8896000,63348300,11832700,175800,3541100,81200,229900,2423900,1516200,101400,14000,20100,6599000,670700,4522600,328900,79600,24991,74253672,7032900,2725100,1113427,63200,59100,9845800,25641600,433100,5675500,7560000,82050,1444400,11719365,34286300,1431968,278330,546208000,39499809,7649500,694700,32700,260800,719900,52200,138300,203600,3483400,6048700,19004400,4156734,2717100,13026500
425639200,640325,4631700,3787000,379160,106690000,18839000,100372600,8400600,114000,4773500,109000,288900,2108000,1248400,93600,16600,41000,12803700,539100,3890200,123400,95800,22012,83340576,8542600,4183000,1800336,119800,51800,9208000,27231300,272000,3578300,9672000,86250,1166200,15280050,36920400,1256167,271532,840756000,46458001,11415700,614700,60700,640400,1059500,120600,184200,264000,3891800,3959100,20512000,4536302,2114200,20728800
346220000,207550,5072100,4416800,207940,84326000,8770000,124630800,9085900,277800,3556800,108000,259300,1285900,1598700,191400,19300,64900,7241100,779600,4420500,188900,90400,42699,82693224,10337800,5875500,1687668,137600,182200,10509000,55383900,457700,5063400,12726000,79350,1128000,8199447,38144700,2363850,237541,749588000,31479818,10414900,911300,45700,398700,1077900,53100,268400,223800,1836400,4766300,18258400,5571947,3499700,14489400
301800800,171650,4628700,4156800,320750,71764000,11746000,115624900,14239000,77400,3059900,103400,229500,1590700,1164100,239400,8000,47600,7084900,854200,3858100,135300,85800,30121,218033748,6608300,3030900,1453900,71600,104500,10436200,45214600,563300,9595100,6235000,65250,1875200,15740960,55239900,5017666,589053,1254704000,51137234,10027100,813700,24600,855600,1270800,58400,798100,133700,3142500,4719700,18609200,6630479,3114700,15717500
453605600,290775,6120900,5573400,137980,85448000,12119000,266336200,11341400,199800,2978500,73600,289300,2137000,1347600,115200,10500,30500,8869500,549800,3296500,215300,79600,16219,561186252,10440600,4377400,2309916,87300,80100,18608500,32475000,136000,11458100,12410000,86250,1473600,38676230,65080400,3697412,500675,969720000,52141907,12378300,563200,23300,519100,927900,86100,292200,197300,3883100,5783300,20256000,4345129,5481100,17022500
